time,y,x,band,spatial_ref,Corn2_prepped_inputs_mod21a1d_catd
2022-09-08,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-08,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-08,4218331.140033628,628345.0192440221,1.0,0.0,25.159978027343755
2022-09-08,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-09,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-09,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-09,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-09,4218331.140033628,628345.0192440221,1.0,0.0,17.719981689453164
2022-09-10,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-10,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-10,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-10,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-11,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-11,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-11,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-11,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-12,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-12,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-12,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-12,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-13,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-13,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-13,4218331.140033628,628345.0192440221,1.0,0.0,15.670002441406268
2022-09-13,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-14,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-14,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-14,4218331.140033628,628345.0192440221,1.0,0.0,17.740003662109416
2022-09-14,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-15,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-15,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-15,4218331.140033628,628345.0192440221,1.0,0.0,18.99000244140626
2022-09-15,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-16,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-16,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-16,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-16,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-17,4218519.856725971,628989.7026648734,1.0,0.0,13.390001220703141
2022-09-17,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-17,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-17,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-18,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-18,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-18,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-18,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-19,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-19,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-19,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-19,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-20,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-20,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-20,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-20,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-21,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-21,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-21,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-21,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-22,4218331.140033628,628345.0192440221,1.0,0.0,18.77000366210939
2022-09-22,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-22,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-22,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-23,4218331.140033628,628345.0192440221,1.0,0.0,19.959995117187532
2022-09-23,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-23,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-23,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-24,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-24,4218331.140033628,628345.0192440221,1.0,0.0,29.729985351562505
2022-09-24,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-24,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-25,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-25,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-25,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-25,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-26,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-26,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-26,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-26,4218331.140033628,628345.0192440221,1.0,0.0,24.889982910156277
2022-09-27,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-27,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-27,4218331.140033628,628345.0192440221,1.0,0.0,25.540007324218777
2022-09-27,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-28,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-28,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-28,4218331.140033628,628345.0192440221,1.0,0.0,21.379999999999995
2022-09-28,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-29,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-29,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-29,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-29,4218331.140033628,628345.0192440221,1.0,0.0,20.489985351562495
2022-09-30,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-30,4218331.140033628,628345.0192440221,1.0,0.0,25.399997558593782
2022-09-30,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-30,4218519.856725971,628989.7026648734,1.0,0.0,NA
